,date,open,close,high,low,volume,amount,return
295,2009-07-30,6.788,6.611,7.052,6.418,56102.8,370895.6108,-0.0030252609287549914
296,2009-07-31,6.611,6.664,6.891,6.452,38547.95,256883.53879999998,0.05384964453184082
297,2009-08-03,6.611,6.577,6.864,6.532,27044.58,177872.20266,0.05154325680401395
298,2009-08-04,6.577,6.577,6.866,6.527,25098.46,165072.57142,0.008579745671824845
299,2009-08-05,6.527,6.723,6.781,6.493,17855.32,120041.31636,-0.05159742012899349
300,2009-08-06,6.667,6.591,6.779,6.455,16023.89,105613.45899,-0.027047677261613612
301,2009-08-07,6.544,6.967,7.118,6.462,46073.49,320994.00483,-0.09435853379152348
302,2009-08-10,6.984,6.916,7.12,6.747,22811.62,157765.16392,-0.16254780817887615
303,2009-08-11,6.798,6.583,6.866,6.527,23067.14,151850.98262,-0.1791090162688156
304,2009-08-12,6.577,6.323,6.659,6.198,19027.8,120312.7794,-0.17966155306025622
305,2009-08-13,6.323,6.367,6.428,6.188,11500.49,73223.61983,-0.16887159533073925
306,2009-08-14,6.425,6.325,6.679,6.306,18459.12,116753.934,-0.08089500860585208
307,2009-08-17,6.391,5.693,6.391,5.693,26740.85,152235.65905,0.06514657980456029
308,2009-08-18,5.526,5.399,5.533,5.123,28075.54,151579.84046,0.045050055617352536
309,2009-08-19,5.394,5.187,5.526,5.099,22710.55,117799.62285,0.14152228927389543
310,2009-08-20,5.137,5.34,5.35,5.137,21747.28,116130.47519999999,0.08369626964590049
311,2009-08-21,5.281,5.874,5.874,5.281,57197.14,335976.00036,-0.09122632103688921
312,2009-08-24,6.018,5.886,6.137,5.848,53997.36,317828.46096,-0.12177184881135639
313,2009-08-25,5.847,5.637,5.847,5.54,27860.65,157050.48405,-0.07061136932427614
314,2009-08-26,5.594,5.864,6.032,5.525,24800.4,145429.5456,-0.11006018916595017
315,2009-08-27,5.815,5.723,5.942,5.676,17939.88,102669.93324,-0.03027635979581056
316,2009-08-28,5.681,5.469,5.848,5.442,14338.45,78416.98305000001,0.0327225130890052
317,2009-08-31,5.348,5.135,5.467,5.091,16194.25,83157.47374999999,0.14689816621147078
318,2009-09-01,5.126,5.199,5.338,5.091,15110.74,78560.73726,0.1313714175803038
319,2009-09-02,5.199,5.175,5.289,5.103,9817.1,50803.4925,0.18087804878048774
320,2009-09-03,5.125,5.509,5.626,5.125,19470.96,107265.51864,0.06226175349428198
321,2009-09-04,5.509,5.523,5.594,5.476,12822.4,70818.1152,0.05809128630705396
322,2009-09-07,5.543,5.879,5.879,5.543,23786.82,139842.71477999998,0.0057882192713654135
323,2009-09-08,5.874,5.882,5.991,5.732,17761.99,104476.02518,0.10368466152527867
324,2009-09-09,5.835,6.052,6.154,5.823,28975.46,175359.48391999997,0.036938876925625364
325,2009-09-10,6.037,5.852,6.103,5.835,19491.1,114061.9172,0.09475494411006014
326,2009-09-11,5.815,5.865,6.001,5.764,13584.46,79672.8579,0.034002040122407484
327,2009-09-14,5.882,5.908,5.982,5.815,14074.19,83150.31452000001,0.01944867241670889
328,2009-09-15,5.913,6.44,6.493,5.913,39381.35,253615.894,-0.08281053952321216
329,2009-09-16,6.376,6.26,6.425,6.188,23369.42,146292.5692,-0.10367412140575083
330,2009-09-17,6.26,6.366,6.538,6.26,23177.14,147545.67323999997,-0.09836837150925637
331,2009-09-18,6.374,6.082,6.435,5.96,19167.61,116577.40402,-0.03459224598930477
332,2009-09-21,5.984,6.028,6.05,5.823,14256.71,85939.44787999999,-0.0913445655764783
333,2009-09-22,6.054,5.848,6.094,5.843,11638.92,68064.40416,-0.10188167486014577
334,2009-09-23,5.899,5.611,5.899,5.594,12866.88,72196.06367999999,-0.04475748930099843
335,2009-09-24,5.608,5.747,5.815,5.56,11712.68,67312.77196,0.040798304486047376
336,2009-09-25,5.662,5.777,5.908,5.662,8936.07,51623.67639,0.0284524635669674
337,2009-09-28,5.764,5.501,5.879,5.462,15692.45,86324.16745000001,0.08592754414709614
338,2009-09-29,5.493,5.298,5.625,5.255,11842.26,62740.29348,0.11123449935221164
339,2009-09-30,5.403,5.357,5.493,5.342,6809.32,36477.52724,0.09638772917044824
340,2009-10-09,5.509,5.893,5.893,5.509,10812.09,63715.64637,-0.07229477611940305
341,2009-10-12,6.432,5.928,6.432,5.893,33407.31,198038.53368,0.04357561143644517
342,2009-10-13,5.806,5.965,5.969,5.715,14213.07,84780.96255,0.0315224681421864
343,2009-10-14,5.964,6.004,6.162,5.91,12792.69,76807.31076,0.005195240489358266
344,2009-10-15,5.967,6.04,6.174,5.967,16475.28,99510.69119999999,-0.015389707099122907
345,2009-10-16,6.043,5.967,6.125,5.882,11753.23,70131.52341,-0.003202966958867237
346,2009-10-19,5.932,6.059,6.101,5.915,10184.82,61709.82438,-0.061117483204981005
347,2009-10-20,6.103,6.152,6.204,6.06,18816.28,115757.75456,-0.060123496912577234
348,2009-10-21,6.154,5.998,6.184,5.984,15409.54,92426.42092,-0.0428113938985335
349,2009-10-22,5.933,5.95,6.094,5.884,12583.92,74874.32400000001,-0.05411764705882349
350,2009-10-23,5.95,5.913,6.035,5.887,20262.37,119811.39381,-0.04029241754505275
351,2009-10-26,5.882,5.73,5.882,5.65,29640.65,169840.92450000002,-0.012574222843171556
352,2009-10-27,5.726,5.784,5.835,5.56,20324.17,117554.99927999999,0.007261410788381717
353,2009-10-28,5.784,5.679,5.798,5.645,11431.4,64918.9206,0.026795284030010746
354,2009-10-29,5.598,5.628,5.723,5.587,8721.02,49081.90056,0.007286606523247752
355,2009-10-30,5.764,5.645,5.798,5.584,15941.37,89989.03365,0.0881653557709896
356,2009-11-02,5.467,5.654,5.721,5.392,13396.85,75745.7899,0.02172009108425299
357,2009-11-03,5.709,5.826,5.828,5.604,18775.86,109388.16036,-0.005864091065884702
358,2009-11-04,5.798,5.748,5.826,5.733,14653.53,84228.49044000001,-0.00869867780097422
359,2009-11-05,5.748,5.806,5.848,5.738,11310.36,65667.95016000001,-0.028906648529161694
360,2009-11-06,5.881,5.949,6.137,5.813,29307.37,174349.54413,-0.0030252100840335583
361,2009-11-09,5.95,5.833,5.984,5.765,23287.18,135834.12094,0.020289855072463725
362,2009-11-10,5.865,5.764,5.901,5.76,18809.1,108415.65239999999,0.030034722222222143
363,2009-11-11,5.76,5.698,5.799,5.679,14676.22,83625.10156,0.06194069134935942
364,2009-11-12,5.699,5.711,5.764,5.672,14496.11,82787.28421000001,0.041984732824427384
365,2009-11-13,5.764,5.932,5.982,5.715,28870.74,171261.22968000002,0.0008329168748959503
366,2009-11-16,6.003,5.984,6.069,5.95,28617.07,171244.54688,0.030484757621189296
367,2009-11-17,6.003,5.933,6.043,5.874,17269.23,102458.34159,-0.028924928941648553
368,2009-11-18,5.981,6.052,6.137,5.942,33964.01,205550.18852,-0.03139458030403164
369,2009-11-19,6.052,6.006,6.069,5.899,22584.88,135644.78928,-0.058921438082556565
370,2009-11-20,6.008,6.008,6.055,5.933,22749.71,136680.25767999998,-0.0585683297180043
371,2009-11-23,5.993,6.186,6.238,5.974,43565.22,269494.45092000003,-0.07132530120481928
372,2009-11-24,6.225,5.808,6.238,5.594,38471.95,223445.08559999996,0.004509973980919568
373,2009-11-25,5.765,5.862,5.908,5.628,24728.87,144960.63594,0.02463644140290855
374,2009-11-26,5.845,5.654,5.848,5.628,31888.93,180300.01022,0.04741684359518761
375,2009-11-27,5.652,5.642,5.762,5.594,17493.44,98697.98848,0.019017432646592614
376,2009-11-30,5.679,5.781,5.815,5.645,12900.52,74577.90612,0.03961252378481239
377,2009-12-01,5.781,5.791,5.818,5.698,16631.62,96313.71142,0.0008529512111907778
378,2009-12-02,5.862,5.989,6.086,5.859,37428.36,224158.44804,-0.0035111185420497737
379,2009-12-03,5.981,5.92,5.989,5.835,20479.02,121235.7984,0.044433094994892786
380,2009-12-04,5.874,5.787,6.094,5.679,30279.25,175226.01975,0.14087439278278957
381,2009-12-07,5.764,6.01,6.065,5.682,36810.78,221232.7878,0.08292846372926799
382,2009-12-08,5.969,5.867,5.972,5.826,18693.51,109674.82316999999,0.07016337059329314
383,2009-12-09,5.815,5.96,6.05,5.796,33046.44,196956.78240000003,0.011363636363636243
384,2009-12-10,5.984,6.135,6.188,5.916,43459.51,266624.09385,-0.012780599705062956
385,2009-12-11,6.103,6.576,6.747,6.069,100742.02,662479.52352,-0.12361258932644059
386,2009-12-14,6.577,6.464,6.913,6.444,80631.38,521201.24032000004,-0.09221183800623045
387,2009-12-15,6.42,6.223,6.533,6.179,48411.58,301265.26234,-0.08286130441819073
388,2009-12-16,6.179,6.052,6.271,6.038,31036.04,187830.11408,-0.029907468605419596
389,2009-12-17,6.052,6.025,6.233,5.984,23991.1,144546.3775,-0.009665055824029434
390,2009-12-18,6.001,5.764,6.001,5.713,21413.08,123424.99312000001,0.02951388888888884
391,2009-12-21,5.76,5.828,5.865,5.73,12509.97,72908.10516,0.01707358716066243
392,2009-12-22,5.857,5.667,5.857,5.599,21656.57,122727.78219,0.09486096444913761
393,2009-12-23,5.682,5.871,5.881,5.681,21617.51,126916.40121,0.04684282772820869
394,2009-12-24,5.828,5.943,5.965,5.826,24466.11,145402.09173,0.03526830914613566
395,2009-12-25,5.926,5.93,6.026,5.85,19341.9,114697.467,0.03985202623171347
396,2009-12-28,5.947,5.957,6.077,5.93,15747.47,93807.67878999999,0.06110458284371334
397,2009-12-29,5.957,6.221,6.298,5.937,44015.25,273818.87025,0.019721952796637465
398,2009-12-30,6.186,6.101,6.308,6.052,32215.96,196549.57196,-0.00751633986928113
399,2009-12-31,6.12,6.135,6.238,6.089,17037.0,104521.995,0.01620220349967605
400,2010-01-04,6.172,6.184,6.298,6.12,19188.63,118662.48792000001,0.05461302310550975
401,2010-01-05,6.189,6.321,6.459,6.188,36476.24,230566.31303999998,0.029258263482524027
402,2010-01-06,6.323,6.308,6.425,6.24,24730.12,155997.59696,0.0856595948317116
403,2010-01-07,6.269,6.074,6.298,6.006,25090.89,152402.06586,0.13348790990394166
404,2010-01-08,6.038,6.272,6.289,6.008,23231.61,145708.65792,0.06811686249603044
405,2010-01-11,6.298,6.527,6.577,6.298,45978.32,300100.49464,0.038508745013807966
406,2010-01-12,6.518,6.508,6.594,6.444,24916.35,162155.6058,0.11583811344805617
407,2010-01-13,6.276,6.806,7.01,6.276,90876.7,618506.8202,-0.024944974321350122
408,2010-01-14,6.815,6.844,6.95,6.706,49887.7,341431.4188,-0.04793724578733294
409,2010-01-15,6.884,6.727,6.908,6.683,28569.0,192183.663,-0.03519544705706146
410,2010-01-18,6.677,6.769,6.769,6.533,29812.13,201798.30797000002,-0.0834795321637426
411,2010-01-19,6.84,7.003,7.086,6.611,40770.47,285515.60141,-0.13176972281449895
412,2010-01-20,7.035,6.645,7.118,6.527,56001.4,372129.303,-0.07437641723356003
413,2010-01-21,6.615,6.554,6.727,6.442,21558.12,141291.91848,-0.05224452275164704
414,2010-01-22,6.527,6.442,6.611,6.42,22074.11,142201.41662,-0.026459143968871612
415,2010-01-25,6.425,6.269,6.516,6.255,14729.06,92336.47714,-0.033136848813127284
416,2010-01-26,6.277,6.108,6.357,6.018,16344.04,99829.39632,-0.004418262150220897
417,2010-01-27,6.111,6.123,6.252,6.032,10977.18,67213.27314,0.001637733377006123
418,2010-01-28,6.106,6.186,6.272,6.071,8614.44,53288.92584,-0.003073936256269283
419,2010-01-29,6.181,6.255,6.299,6.137,12442.32,77826.7116,-0.07619353801639606
420,2010-02-01,6.221,6.069,6.255,5.984,12581.0,76354.08899999999,-0.08389316729477303
421,2010-02-02,6.103,6.084,6.154,6.015,9071.69,55192.16196,-0.0742257905947894
422,2010-02-03,6.103,6.116,6.15,5.95,8763.43,53597.13788,-0.06165167620605061
423,2010-02-04,6.115,6.162,6.203,6.05,11643.43,71746.81566000001,-0.059812160158180805
424,2010-02-05,6.069,5.747,6.103,5.65,27246.17,156583.73898999998,0.0
425,2010-02-08,5.743,5.591,5.743,5.569,15410.31,86159.04321,0.03756036487211589
426,2010-02-09,5.591,5.65,5.696,5.511,6154.36,34772.134,0.030366492146596702
427,2010-02-10,5.73,5.738,5.743,5.643,5108.37,29311.827060000003,0.03987462998432867
428,2010-02-11,5.743,5.706,5.755,5.689,3995.25,22796.896500000003,0.07820646506777895
429,2010-02-12,5.754,5.743,5.754,5.676,4559.55,26185.49565,0.06316338959457113
430,2010-02-22,5.747,5.801,5.933,5.684,6090.2,35329.2502,0.05621864729285586
431,2010-02-23,5.781,5.904,5.933,5.781,5412.53,31955.577119999998,0.02121160699134572
432,2010-02-24,5.893,5.972,5.976,5.848,8260.2,49329.91440000001,0.01662510390689942
433,2010-02-25,6.015,6.204,6.221,5.899,14934.08,92651.03232,-0.05570032573289896
434,2010-02-26,6.14,6.11,6.201,6.035,11208.47,68483.7517,-0.04919645785503446
435,2010-03-01,6.098,6.106,6.171,6.055,8670.15,52939.9359,-0.03927045678606633
436,2010-03-02,6.086,6.018,6.089,5.959,14048.76,84545.43768,-0.02849525079153481
437,2010-03-03,6.001,6.115,6.247,6.001,13673.56,83613.8194,-0.06757413709285376
438,2010-03-04,6.171,5.798,6.172,5.764,16667.49,96638.10702000001,0.006242413733310137
439,2010-03-05,5.767,5.798,5.864,5.699,15809.6,91664.0608,0.011555708865125913
440,2010-03-08,5.798,5.847,5.882,5.764,5582.93,32643.391710000004,0.01619778346121059
441,2010-03-09,5.865,5.83,5.865,5.765,7242.48,42223.6584,0.03963623884694578
442,2010-03-10,5.828,5.754,5.874,5.737,8330.34,47932.776359999996,0.07135416666666683
443,2010-03-11,5.76,5.803,5.82,5.742,4581.28,26585.16784,0.0721915920055134
444,2010-03-12,5.804,5.865,5.977,5.804,14937.75,87609.90375,0.05780051150895127
445,2010-03-15,5.865,5.96,5.967,5.765,14989.12,89335.15520000001,0.044541192230408644
446,2010-03-16,5.972,6.059,6.094,5.947,20440.89,123851.35251,0.059026069847515794
447,2010-03-17,6.099,6.171,6.208,5.988,30217.95,186474.96945,0.0526063319475536
448,2010-03-18,6.254,6.223,6.271,6.116,22593.32,140598.23036,0.051619108688682136
449,2010-03-19,6.238,6.204,6.269,6.162,17612.74,109269.43896,0.06880882830249924
450,2010-03-22,6.162,6.238,6.286,6.079,34590.0,215772.42,0.0820943762120232
451,2010-03-23,6.188,6.459,6.62,6.188,75903.95,490263.6130499999,0.05066995225627591
452,2010-03-24,6.493,6.583,6.606,6.442,46037.63,303065.71829,0.06035141329258975
453,2010-03-25,6.545,6.56,6.686,6.452,37530.22,246198.2432,0.09126984126984139
454,2010-03-26,6.552,6.586,6.749,6.493,20741.52,136603.65072,0.056859756097561
455,2010-03-29,6.56,6.696,6.747,6.499,44150.62,295632.55152,0.017862503752626768
456,2010-03-30,6.662,6.822,6.862,6.611,52397.07,357452.81154,0.043946320601681244
457,2010-03-31,6.781,6.94,7.122,6.755,56706.48,393542.9712,0.0743515850144092
458,2010-04-01,6.94,7.15,7.269,6.91,44517.25,318298.3375,0.0766331658291457
459,2010-04-02,7.164,6.933,7.176,6.747,50815.61,352304.62413,0.1305856832971799
460,2010-04-06,6.915,6.781,6.993,6.657,51786.66,351165.34146,0.16000589883498018
461,2010-04-07,6.781,7.079,7.194,6.676,49092.02,347522.40958,0.11880062526644886
462,2010-04-08,7.037,7.456,7.781,7.003,79526.47,592949.3603200001,0.04852150537634414
463,2010-04-09,7.44,7.713,7.8,7.425,66443.41,512478.02133,-0.02205128205128204
464,2010-04-13,7.8,7.818,8.081,7.459,61728.09,482590.20761999994,0.040138054454812666
465,2010-04-14,7.823,7.866,7.879,7.647,20844.52,163962.99432,0.06905338259650917
466,2010-04-15,7.849,7.873,8.171,7.603,28808.66,226810.58018000002,0.08842214443147922
467,2010-04-16,7.713,7.801,7.949,7.628,29865.73,232982.55973,0.03110881631599338
468,2010-04-19,7.747,7.628,7.747,7.545,19213.38,146559.66264000002,0.026219192448872608
469,2010-04-20,7.628,8.137,8.31,7.472,46800.63,380816.72631,-0.04990780577750453
470,2010-04-21,8.135,8.391,8.537,7.967,49218.13,412989.32882999995,-0.1052317959718746
471,2010-04-22,8.391,8.395,8.476,8.239,18459.97,154971.44815,-0.12954355857466326
472,2010-04-23,8.391,7.988,8.476,7.988,15346.58,122588.48104000001,-0.11069744353437572
473,2010-04-26,8.058,7.828,8.142,7.678,30333.78,237452.82984,-0.06894790602655776
474,2010-04-27,7.832,7.729,7.832,7.326,33034.7,255325.19629999998,-0.00676213206046139
475,2010-04-28,7.542,7.508,7.83,7.423,17224.62,129322.44695999999,-0.07140971488912351
476,2010-04-29,7.576,7.304,7.621,7.287,15996.51,116838.50904,-0.03373856030596911
477,2010-04-30,7.321,7.166,7.467,7.014,21416.81,153472.86046000003,0.004841235939057498
478,2010-05-04,7.023,7.292,7.338,7.021,11066.3,80695.45959999999,-0.030143805309734484
479,2010-05-05,7.232,7.491,7.52,7.035,43530.49,326086.90059,-0.16106312292358815
480,2010-05-06,7.525,7.035,7.525,7.023,14955.09,105209.05815,-0.06049926578560938
481,2010-05-07,6.81,7.074,7.083,6.722,18707.39,132336.07686,-0.06982435934350695
482,2010-05-10,6.946,7.057,7.117,6.81,21114.89,149007.77873,-0.12358115777525547
483,2010-05-11,7.048,7.014,7.147,6.841,26008.61,182424.39054000002,-0.07542186353631697
484,2010-05-12,6.815,6.313,6.96,6.313,70150.33,442859.03329,0.03288633461047241
485,2010-05-13,6.264,6.398,6.468,6.139,19492.61,124713.71878,0.007488299531981379
486,2010-05-14,6.41,6.461,6.526,6.245,15715.24,101536.16564,0.06143832354341949
487,2010-05-17,6.299,6.177,6.395,6.148,8278.81,51138.20937,0.13273453093812382
488,2010-05-18,6.012,6.301,6.35,6.012,10524.39,66314.18139,0.05162218315486666
489,2010-05-19,6.257,6.47,6.492,6.15,19026.68,123102.61959999999,0.03485464207564881
490,2010-05-20,6.398,6.458,6.638,6.385,14158.22,91433.78476,0.055442443226311644
491,2010-05-21,6.385,6.686,6.737,6.25,20621.48,137875.21528,-0.01783345615327936
492,2010-05-24,6.785,6.81,6.887,6.686,34707.05,236355.0105,-0.007215432189662807
493,2010-05-25,6.791,6.58,6.791,6.558,12058.45,79344.60100000001,-0.019604863221884594
494,2010-05-26,6.58,6.621,6.682,6.541,8002.08,52981.771680000005,0.006846188954815036
495,2010-05-27,6.573,6.739,6.793,6.395,15272.77,102923.19703,-0.01951577402787963
496,2010-05-28,6.815,6.664,6.815,6.614,10762.76,71723.03264,0.025734181047532445
497,2010-05-31,6.606,6.742,6.861,6.538,22457.92,151411.29664,0.04864457831325297
498,2010-06-01,6.64,6.451,6.745,6.301,19138.64,123463.36664,0.06500155134967422
499,2010-06-02,6.446,6.618,6.638,6.347,8044.54,53238.76572,0.0588855421686747
500,2010-06-03,6.64,6.682,6.841,6.555,15110.03,100965.22046000001,0.07135346252065489
501,2010-06-04,6.657,6.776,6.81,6.591,8865.71,60074.05095999999,0.08113835906751454
502,2010-06-07,6.606,6.963,6.98,6.584,19837.99,138131.92437000002,-0.014638346727898988
503,2010-06-08,6.968,6.865,7.066,6.815,21086.11,144756.14515,-0.017174195410593285
504,2010-06-09,6.929,7.031,7.066,6.846,26207.85,184267.39334999997,-0.014040114613180665
505,2010-06-10,6.98,7.132,7.185,6.963,15061.92,107421.61344,-0.039484738168580225
506,2010-06-11,7.142,7.142,7.319,7.134,15229.55,108769.4461,-0.03222642566904854
507,2010-06-17,7.137,6.866,7.226,6.866,9350.94,64203.55404,-0.005986275368667027
508,2010-06-18,6.849,6.81,6.923,6.727,22124.58,150668.3898,-0.007132243684992545
509,2010-06-21,6.73,6.882,6.946,6.524,10417.23,71691.37685999999,-0.05865145531665927
510,2010-06-22,6.837,6.86,6.957,6.837,3562.87,24441.2882,-0.11683398806925649
511,2010-06-23,6.873,6.907,6.98,6.769,5575.38,38509.14966,-0.1667643610785463
512,2010-06-24,6.824,6.808,6.972,6.808,3208.46,21843.19568,-0.17894891368173815
513,2010-06-25,6.812,6.682,6.861,6.662,7348.99,49105.951180000004,-0.15256024096385545
514,2010-06-29,6.64,6.436,6.671,6.146,18855.23,121352.26028,-0.053496616177892475
515,2010-06-30,6.206,6.07,6.376,5.993,18944.41,114992.5687,-0.018286655683690367
516,2010-07-01,6.07,5.686,6.177,5.598,28100.01,159776.65686,0.05406366708162902
517,2010-07-02,5.623,5.593,5.755,5.303,17315.2,96843.9136,0.09875183553597644
518,2010-07-05,5.448,5.627,5.647,5.303,4102.59,23085.27393,0.05224808956815363
519,2010-07-06,5.627,5.874,5.942,5.627,21401.21,125710.70753999999,0.013607756421160078
520,2010-07-07,5.879,5.959,6.008,5.875,17410.33,103748.15647,0.0
521,2010-07-08,5.978,5.927,6.047,5.874,5973.02,35402.08954,-0.03043182590955451
522,2010-07-09,5.882,5.986,6.053,5.872,18913.75,113217.70749999999,-0.04141129700182211
523,2010-07-12,6.037,5.921,6.061,5.867,7415.0,43904.215000000004,-0.012662502110417084
524,2010-07-13,5.923,5.959,6.01,5.746,15432.14,91960.12225999999,0.00798668885191356
525,2010-07-14,6.01,5.978,6.126,5.933,26789.26,160146.19627999997,0.02583025830258312
526,2010-07-15,5.962,5.703,5.993,5.688,6465.66,36873.65898,0.1255479572155005
527,2010-07-16,5.703,5.787,5.852,5.656,8475.97,49050.438389999996,0.15956514115377862
528,2010-07-19,5.703,5.848,5.916,5.703,14731.47,86149.63656,0.15577975376197006
529,2010-07-20,5.848,6.058,6.163,5.848,13038.75,78988.7475,0.1116552399608226
530,2010-07-21,6.126,6.116,6.299,6.061,14357.0,87807.412,0.16981132075471694
531,2010-07-22,6.095,6.419,6.517,6.095,20479.56,131458.29564,0.11348296970648253
532,2010-07-23,6.371,6.613,6.657,6.32,29017.35,191891.73555,0.057977596124735076
533,2010-07-26,6.606,6.759,6.785,6.497,18161.31,122752.29429000002,0.024484344858287654
534,2010-07-27,6.739,6.81,6.875,6.606,10998.36,74898.8316,0.0330788804071247
535,2010-07-28,6.681,7.13,7.3,6.64,31948.16,227790.38079999998,-0.028784049424319003
536,2010-07-29,7.122,7.094,7.122,6.989,10860.68,77045.66392,-0.02595570602341657
537,2010-07-30,7.089,6.989,7.159,6.844,12791.6,89400.4924,0.0005730659025786622
538,2010-08-02,6.98,6.904,6.98,6.844,25310.02,174740.37808,0.04337175792507186
539,2010-08-03,6.94,6.902,7.057,6.87,14895.03,102805.49706000001,0.01605902777777768
540,2010-08-04,6.912,6.917,6.963,6.708,9648.06,66735.63102,0.010679751767931789
541,2010-08-05,6.929,6.905,6.997,6.81,13409.58,92593.1499,0.0026109660574411553
542,2010-08-06,6.894,6.984,7.047,6.861,24101.73,168326.48232,0.021985815602836967
543,2010-08-09,7.05,7.241,7.287,6.95,18049.0,130692.809,0.007462686567164312
544,2010-08-10,7.236,7.023,7.42,7.018,14692.63,103186.34048999999,0.03028587602604027
545,2010-08-11,7.066,7.003,7.149,6.878,12813.8,89735.0414,0.07541696881798421
546,2010-08-12,6.895,6.912,6.997,6.817,8358.3,57772.569599999995,0.07164567954841505
547,2010-08-13,6.909,7.205,7.253,6.846,14680.35,105771.92175000001,-0.0074947952810549
548,2010-08-16,7.205,7.29,7.37,7.154,12207.28,88991.0712,-0.017969821673525455
549,2010-08-17,7.29,7.28,7.372,7.22,12122.8,88253.984,-0.01005025125628145
550,2010-08-18,7.363,7.415,7.489,7.185,14479.53,107365.71495000001,-0.023876972885471526
551,2010-08-19,7.413,7.404,7.539,7.324,11985.71,88742.19683999999,0.01180141074335328
552,2010-08-20,7.372,7.151,7.474,7.1,15252.0,109067.052,0.06921041637654923
553,2010-08-23,7.181,7.159,7.272,7.134,10341.09,74031.86331,0.1665501328485528
